Book-Title,1st to Die: A Novel,A Heartbreaking Work of Staggering Genius,A Map of the World,A Painted House,A Prayer for Owen Meany,A Time to Kill,ANGELA'S ASHES,Angela's Ashes (MMP) : A Memoir,Angels &amp; Demons,Balzac and the Little Chinese Seamstress : A Novel,Bel Canto: A Novel,Black Notice,Chicken Soup for the Soul (Chicken Soup for the Soul),Cold Mountain : A Novel,Congo,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Fahrenheit 451,Fall On Your Knees (Oprah #45),Girl with a Pearl Earring,Good in Bed,Harry Potter and the Chamber of Secrets (Book 2),Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),House of Sand and Fog,Icy Sparks,Interview with the Vampire,Into Thin Air : A Personal Account of the Mt. Everest Disaster,Jurassic Park,Life of Pi,Little Altars Everywhere: A Novel,Lucky : A Memoir,Me Talk Pretty One Day,Message in a Bottle,Midnight in the Garden of Good and Evil: A Savannah Story,Mystic River,Nickel and Dimed: On (Not) Getting By in America,One for the Money (Stephanie Plum Novels (Paperback)),Red Dragon,SHIPPING NEWS,STONES FROM THE RIVER,She's Come Undone (Oprah's Book Club (Paperback)),She's Come Undone (Oprah's Book Club),Snow Falling on Cedars,Sphere,Summer Sisters,The Alienist,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",The Beach House,The Bean Trees,The Bonesetter's Daughter,The Book of Ruth (Oprah's Book Club (Paperback)),The Brethren,The Bridges of Madison County,The Catcher in the Rye,The Client,The Da Vinci Code,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,The Firm,The Five People You Meet in Heaven,The Girls' Guide to Hunting and Fishing,The Handmaid's Tale,The Horse Whisperer,The Hours: A Novel,The Joy Luck Club,The Kitchen God's Wife,The Lovely Bones: A Novel,The Nanny Diaries: A Novel,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),The Notebook,The Partner,The Pelican Brief,The Perfect Storm : A True Story of Men Against the Sea,The Pilot's Wife : A Novel,The Poisonwood Bible: A Novel,The Rainmaker,The Reader,The Red Tent (Bestselling Backlist),The Runaway Jury,The Secret Life of Bees,The Street Lawyer,The Summons,The Testament,Timeline,To Kill a Mockingbird,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Two for the Dough,Vinegar Hill (Oprah's Book Club (Paperback)),We Were the Mulvaneys,Where the Heart Is (Oprah's Book Club (Paperback)),While I Was Gone,White Oleander : A Novel,White Oleander : A Novel (Oprah's Book Club),Wicked: The Life and Times of the Wicked Witch of the West,Wild Animus
The Beach House,0.06606295672663294,-0.009551687687519121,0.07771027164234434,0.04224084636326631,0.05678312782820195,-0.009769622175857357,0.044498175456718164,0.05444167049652067,0.07731012048192545,0.05011245936171225,-0.008407674062783387,-0.0061553828473170456,0.03893406050900918,-0.007346757422870981,0.07577570009604917,-0.013739121528871303,0.08598796884459413,0.030086581676545,-0.011444647773939349,0.035143457640372126,0.05531733090624455,0.03668277293914195,0.036457874724152295,0.13328525220811402,0.03908666215211504,-0.007672957462323248,0.04830540544060079,0.022114160613623497,0.04484049914371069,0.06620259247281758,0.04387451926936308,-0.00879822541180846,-0.007674845475063047,0.04521407853491303,-0.0080822152685171,0.04662948924786167,0.08558908893795686,0.04936735536890734,0.022384426936830435,-0.0015052506570190174,-0.010093684308816908,0.04325895393561923,-0.007664807827637909,0.028237380496972296,0.04391213556126726,0.013315236366974865,1.0,-0.009353865425283126,0.05649694932716101,0.04863541024701168,0.053352635008654385,0.05543283825361823,0.07272424064609388,0.02703091537596874,0.0198680485812987,0.1632705518119243,0.09452353713702152,0.07637582408092877,0.02832906610216143,0.06027248435792778,6.677852799735145e-05,0.06980660099487766,0.042970038105723585,0.05300475115484914,0.00026108939077886374,0.07515199302153502,-0.009584006936021796,0.027567404839318053,0.09416758635190209,-0.010273723710275509,0.06049208265770006,-0.011640708114279042,-0.011590667350719529,-0.007256906143162869,0.058027792206630714,0.03246349004814629,0.0613743236770238,-0.013483458814965599,0.05659787482067126,0.1429753684313737,0.06733822503229342,0.06139805495905557,0.06045814884514295,0.13341524625854642,0.06710049303687741,-0.006722045148798097,0.07512987724622991,0.03772311735121794,-0.008057152481642849,0.0567865268722996,-0.010025137914030228,0.050582475613362196,0.027838373638713252
The Bean Trees,-0.009764670195384953,-0.011140552411743094,0.08446743320868336,0.045451746504838506,-0.010514975750698034,0.06762035482537627,-0.00940220549028932,-0.0031098670031197164,-0.012691138062453311,0.041787442788262824,-0.009806239129832698,-0.007179293070321364,0.16568530824620778,0.15216501446035027,0.049031041682797594,0.1249035239907581,-0.011168830659839752,0.06428761224222218,0.07774779891653295,0.04558900033511416,0.061892506029060095,0.029772182948187387,-0.01182942569566672,-0.011708373781035253,0.059585624383165024,-0.008949306924448827,0.025303154261642747,0.025792715739616785,0.05410959315996153,0.13228153382604438,0.12273554632307326,0.042099970640877026,-0.008951508996540168,-0.0096791042280303,-0.009426642259205968,-0.010538639646338659,-0.009008638184648997,0.10668530311439868,0.10779607907594344,-0.010255718118118439,0.1426329705107585,0.14130989707504615,-0.008939801647965888,0.04411453702332103,-0.010125055073375355,0.04970992363805236,-0.009353865425283126,1.0,-0.009325652841204485,0.06353903991145687,-0.010072467427968976,-0.00958325341593776,-0.012790128774181423,0.06303404216120813,-0.018099492146390422,-0.010166233625708433,0.09747146489445441,0.088411680231305,0.04948326340448783,0.13729069512383713,-0.009443765646546838,0.16714063974792892,0.053185647259281044,0.08622841393965523,0.09755205340190658,0.09700684744346728,-0.011178247769216172,-0.012261765405725168,-0.009784569031858498,-0.011982694703015329,-0.009634121989830742,0.164258285139745,0.049284760936567154,-0.00846404801746661,0.09369898883425874,0.0721228250294318,-0.009382580019496727,0.02942150723122644,-0.008905091907261317,-0.010809277842711318,-0.009278678779987034,-0.01146799300667196,0.16600191421806776,0.05543671998551645,-0.00981655366363608,0.0907449020567371,0.07369919269496171,0.03561181457441401,0.07717088534708832,0.11714443759995108,0.03530251922537811,0.04898793115698604,0.027350310760566925
The Bonesetter's Daughter,0.08346000179783596,-0.009522878443455292,0.0974830339427805,0.05448718534427136,0.07216650129471242,-0.009740155610483432,0.05678892126378365,0.06939772696994191,-0.010848309905212499,0.06414423825126388,-0.008382315325981252,-0.006136817340094034,0.05030226509806645,-0.007324598561044919,0.09525126801075313,0.02255528164807211,0.05331524553594476,0.03946399643964197,0.02044774760224988,0.046028435449945095,0.07005634512487531,0.10229270856895997,0.04736411492472096,0.06070094400594416,0.13665967505018708,0.059838112681794224,0.06170910310050183,0.029917247815979715,-0.009450491315883632,0.08375914820831099,0.056433683272221716,-0.008771688716775144,-0.007651697053163539,0.05772802600517797,-0.008057838161573874,0.0596479815668232,-0.007700530745948845,0.06315259511541667,0.029704810902298227,0.00022211190988141055,-0.010063240326112593,0.05608360942830023,-0.007641689680705908,0.03760193901428538,0.12108007645639998,0.08425854040854541,0.05649694932716101,-0.009325652841204485,1.0,0.062022193460993635,0.06784570390725672,0.0703122339083403,0.023474422123275357,0.0356292187133589,0.028173357173837038,0.06509275845330285,-7.34588157293815e-05,0.04751424654269773,0.03721568806543878,0.07640784399107789,0.0019964554822154462,0.08783920785849593,0.09011735008333263,0.17439844674833713,0.024818004316381877,0.031535004181173026,-0.009555100212523092,0.036486396541773436,-0.0083637918541426,-0.010242736703214938,0.07656252556090369,-0.011605598088479264,-0.011555708254956193,-0.00723501828553329,0.1458979169518357,0.06802048677216156,0.07759968252005187,-0.013442790791833668,0.07161171724582256,0.06062962309364379,0.08493439262500785,0.07805163030348357,-0.01114315219472827,0.056280266068770776,0.08475019640746827,-0.0067017705077466695,0.0946641824934254,0.049507687534153355,-0.008032850967617588,0.07249058503325069,-0.009994900676969369,0.06462997443038068,0.144795942718119
The Book of Ruth (Oprah's Book Club (Paperback)),0.07250334666216658,-0.01025843283119434,0.08522514195703282,0.046457883721054735,0.13645421168030045,-0.010492492652176529,0.048886754347664346,0.059803754877156196,-0.011686241629082793,0.05507152991190278,-0.009029771749377616,-0.00661082978791241,0.042828077598458844,0.04205636425621087,0.08312069610409542,-0.01475570181672783,-0.010284471980597523,0.033147984762078836,-0.012291456160050397,0.08779858241265992,0.06072529314476361,0.040414897118194994,0.11509546086548399,0.17303628531428647,0.042979822914344774,0.10493738663182249,0.053074881198787525,0.02444466830561341,0.05099030114198159,0.1783988355403774,0.09232465154070488,-0.009449220637592562,0.047788496704521725,0.09849901908051704,0.03797263486752527,0.05124053384565512,-0.008295325608839782,0.14644083861214713,0.13100652888716854,0.08972409934213418,0.03210478850740633,0.12474534295223441,0.07191034776516902,0.10350673229252828,0.10466432401392214,0.014775778995982808,0.04863541024701168,0.06353903991145687,0.062022193460993635,1.0,0.05859300698404993,0.06086176175315945,0.06676081876007695,0.07573890764255495,0.04359963947487795,0.056134084894945646,-0.001746731410822671,0.07507938284076096,0.031216664094892037,0.06617158561474992,0.00024196654939763818,0.07658105242324428,0.05318507950018637,0.05821286349527716,0.09308800881467856,0.02522058011735194,0.06352062410597961,0.030401299142509733,-0.00900981751045858,-0.011033893491494992,0.06640176406279565,0.032960818786255806,-0.012448279966423031,-0.007793856611244956,0.21723716105507584,0.0746302243982847,0.06736318442280591,-0.014481122196471824,0.06212517169783198,0.05206806170983895,0.07389087936697873,0.06742645366417838,0.10750745077103575,0.04803980797397656,0.07364021666942488,0.2446998001976383,0.20010056794234624,0.08564839229262945,0.11323904793990128,0.06238872098534338,0.05645506065652469,0.05557783525662875,0.030752406291434754
The Brethren,0.07922705601603162,-0.010285487201325294,0.09287741162462829,0.11225658890943771,0.13849911123760983,-0.010520164303829323,0.05362835736805442,0.12455004820524083,-0.011717061532246912,0.06048207613681327,-0.009053585794965832,-0.006628264403793608,0.10480336853274633,-0.007911165221924015,0.09065491833740014,-0.014794616748965584,-0.010311595023282777,0.036750390447487916,-0.012323872184005966,0.04289578183513589,0.06641913387135932,0.04480515050914626,0.04432277436679201,0.057154087220461246,0.04730600992456409,-0.008262425275709306,0.1261927259978576,0.027430736436166763,-0.010207303185998457,0.15068637254869136,0.05307931430931991,-0.009474140887769695,-0.008264458333270068,0.05450285559402455,0.10179958342497487,0.056260901483967854,-0.008317202713566337,0.05956536512918924,0.09233595211016991,-0.0008289228334242537,-0.010869122208445993,0.05253764951182535,-0.008253649552926717,0.03475065228966739,0.0530009595334299,0.016815070657239712,0.053352635008654385,-0.010072467427968976,0.06784570390725672,0.05859300698404993,1.0,0.06660820730207508,-0.011808454459715812,0.033097587663312035,0.025239821745374386,0.1313421142445024,-0.0011253840097851262,0.08866720270312603,0.03462980518524845,0.07240372114352442,0.000959057896968938,0.08355565533044398,0.05845804925323069,0.13689564596504036,0.0022631808167508666,0.08181282880564293,0.05087246497792411,0.03382345406726001,-0.009033578931111392,0.0417094491636726,0.07261065266486455,-0.012534994677456671,0.03965052274298199,-0.007814411201305431,0.06975832816758865,0.08284547092179045,0.32623473091438454,0.03366429625008593,0.1631108785830419,0.12433348134535475,0.1699537145326283,0.14035467193949805,-0.012035515307881151,0.05289141160508793,0.2225828087221533,-0.0072384600090135,0.08998558638530967,0.046090733383585505,-0.008676135719695879,0.0684468592252073,-0.01079530980069772,0.11638221489311974,0.034428360412335865
The Bridges of Madison County,0.1737680315072805,-0.00978592694010432,0.22631255502050424,0.05336486954624753,0.07085711552446339,0.11506141822150223,0.20995262521596061,0.06810409470512654,0.07831142860052125,0.06290452091577525,-0.00861385828413514,-0.0063063333729937955,0.10100176269780553,-0.0075269244283213904,0.18247588721134175,0.03192545839938443,0.059984641378177155,0.12081468004878437,-0.011725308723958808,0.24304660455700813,0.06882643103566839,0.04698971675142544,0.18510532661380433,0.14782116624899383,0.049297005860724344,0.05330720459212766,0.06053664274702409,0.029072598558914836,0.12914215155769593,0.0823025040440154,0.05529766457693415,-0.009013987255365296,-0.00786305829426301,0.05663650390996918,-0.00828041815429652,0.14425850445745536,-0.007913240910018342,0.10678162070968328,0.19895487861065078,-0.0001375717701495769,0.07918410342377674,0.054881941270916376,-0.007852774490231041,0.17652663213402453,0.05512539773236994,0.2053113472977342,0.05543283825361823,-0.00958325341593776,0.0703122339083403,0.06086176175315945,0.06660820730207508,1.0,0.1330843136572349,0.13533175797051958,0.18870296904958797,0.06388799502308601,0.10809205307484536,0.16367084929300083,0.1091015774726234,0.07505370671640965,0.10225675763771917,0.18032903153003124,-0.010347330502453254,0.0661915431081922,0.05373603742650959,0.09202857186116309,0.05301315549205629,0.17464348191067328,0.074630295997772,0.2081547151976633,0.07522630461012231,0.08297888337864273,0.01871269770054637,0.16072043000880698,0.12326356610766702,0.0987432444185095,0.15137008683969963,0.048029026633530814,0.1925341465145005,0.05946084533309455,0.1649690912152135,0.12540409487075818,0.07090281222866247,0.19348400201271312,0.15569032448107986,0.1581632735465378,0.18593210515936223,0.10348875915372796,0.03917746121265212,0.15388871257600342,-0.01027098774589967,0.06340003554525088,0.03641571374872511
The Catcher in the Rye,0.05209113015076558,-0.013060623601010955,0.08083892313981515,-0.013813024459133768,-0.012327228971955196,0.024123072569124958,0.10292136527168996,-0.013016336554803646,0.04088545276218808,0.05761537594908107,-0.011496341786538987,-0.008416642285527597,-0.013197649925476528,-0.010045683708171268,0.0511288597712956,-0.018786365380392876,0.11833208148510005,0.11458170804522327,0.021098647620871703,0.034089749647943576,-0.010578862560783662,0.04128548540110908,0.11399145355553793,0.04744527227684339,-0.012192499239846095,0.03187368196387223,-0.012320708992809806,-0.015281945643069556,0.035123932984041706,-0.012181745435126814,0.06614521192193776,-0.012030367220928873,0.05422514109640448,-0.01134729521886228,-0.011051321498123889,0.047040663464083796,-0.010561274534588883,0.017964571648890766,0.039747002439062734,-0.012023288356654787,0.048203820821866805,0.049188309787002595,-0.01048057403946191,0.04082236835330746,-0.011870105571557635,0.14737478708137794,0.07272424064609388,-0.012790128774181423,0.023474422123275357,0.06676081876007695,-0.011808454459715812,0.1330843136572349,1.0,0.06075787693274654,0.06268702084644928,0.111310138844023,-0.012165923593830636,0.10995362028897528,0.04353572444891191,-0.011966487929809267,0.05861486463340388,0.05499102111080093,0.03472691943250197,-0.011856693136501147,0.17781509012068433,0.022537817031585382,-0.0131048157431297,0.08645358016167959,-0.011470936853051145,0.022141362797683004,-0.011294560304098459,0.05587712735835847,0.06491948439030688,0.0381590365229145,0.023099759745644682,0.020784206150947927,-0.010999665143340859,0.07258287506413504,-0.01043988208435264,0.03434052632849386,-0.010877856553357114,0.020335127779556594,0.10298820046659,0.1719306822812292,0.038628961752523845,0.22593230733014372,0.11230987143423916,0.020949507786577958,0.1286027155207789,0.05747806783976923,-0.013708001886877083,0.09385266800975395,-0.017944458559148765
The Client,0.0891968729291337,0.011045832750650133,0.11792457438364011,0.024553812025273847,0.07689738565782117,0.18059713774911587,0.10625648912176316,0.04239824663626855,-0.013141877471618168,0.03019165455748911,-0.01015451825261577,-0.007434273380267851,0.022459350476360863,-0.008873177265316851,0.1885467868972458,-0.016593668985979217,0.024223335435949626,0.05827428948816422,-0.013822477399504752,0.12177803087568928,0.034931815570916264,0.13067552694703374,0.10461549078588142,0.07342030914221773,0.022938156551527162,0.0220979991981841,0.07967248357946767,0.009877914503129071,0.0241513225248024,0.041982684069382124,0.02584734283739612,0.0839460130604222,-0.00926943145994567,0.027553281694605244,-0.009761439591124816,0.07214804105171396,-0.00932858965257462,0.052818018850474074,0.04963833884312509,-0.005502537917004789,0.050240927878647104,0.06763939365915694,-0.009257308312303284,0.15343839422004923,0.02644576244295191,0.15393732188292367,0.02703091537596874,0.06303404216120813,0.0356292187133589,0.07573890764255495,0.033097587663312035,0.13533175797051958,0.06075787693274654,1.0,0.06132298494861043,0.03147881253915651,-0.0057375907120687355,0.11712227597734344,0.015026667391158063,0.09218236707769042,0.19773573126274824,0.0934620776166198,-0.012198036348767177,0.032835470824879344,0.041298456788181524,0.1094773905775334,0.02984830822892302,0.08534830271480694,-0.010132078517820243,0.11619651808059926,0.06847406313278996,-0.014059272771176684,0.0016855052972024798,0.0268326649319264,0.10621657017198434,0.04501578284916788,0.12568752432073624,0.015426286660905982,0.03588238897013491,0.028584911268662683,0.043262222521748286,0.0631507728502966,0.01630920018238369,0.13475532930394954,0.07998127012588127,0.07651374344415923,0.07782605629846022,0.07312793016349058,0.014590537139946598,0.07707295588211636,0.13501678595787198,0.09820981409046252,0.024418139642095802
The Da Vinci Code,0.08454657231745852,0.022972148455379378,0.11547227305750996,0.06015350900503928,0.027084001324754678,0.02864043778434094,0.059491909264651414,0.02486533343584661,0.12129918005056078,0.06659031298223479,0.03525573552619381,-0.011910509552757334,0.05178107821098008,-0.014215789112944622,0.09049541429682302,-0.026584851385392207,0.01979490080144735,0.05299662539636049,0.016699296419501006,0.2332458934428693,0.08696637846628937,0.04626737412758927,0.05696280299057768,0.06786932436812625,0.03929567039912539,0.018740051131448977,0.07522500822165837,0.0009032273623016807,0.0197799311761825,0.05618393906458768,0.1455168369336271,-0.017024342825456076,0.04287219127799523,0.08520794029324749,0.015761191522977152,0.17976477956675332,-0.014945408984507904,0.04598291450648519,0.04511491501786431,-0.012082382450494871,0.02962659745326953,0.0559585607382201,-0.014831208572334678,0.07304531336514014,0.0752893818611898,0.09991800465751882,0.0198680485812987,-0.018099492146390422,0.028173357173837038,0.04359963947487795,0.025239821745374386,0.18870296904958797,0.06268702084644928,0.06132298494861043,1.0,0.023617737061709346,-0.012389340106989688,0.11816700816177113,0.007062003316962979,0.07181749475156751,0.10648961331051385,0.14758218106552748,-0.019542572760707113,0.02496000609977388,0.1429529088969008,0.11100957685097537,-0.0012944880869055996,0.053151335798635325,0.10315394709314635,0.05184718731863671,0.0628549058682551,0.014358390406485483,0.0518920192586254,0.0850674828070911,0.10635548630837569,0.129725888792093,0.07781111785989477,0.09276132746042817,0.05888214227723428,0.020403656609802995,0.11985529776542256,0.05595928581615114,-0.02162694656007254,0.061768544497850686,0.0745682408834796,0.052904065161272024,0.04019654106710711,0.07059635176522783,-0.015590385518011755,0.07083016686620094,0.016958615746753787,0.06294633667533522,0.006947088309953213
The Divine Secrets of the Ya-Ya Sisterhood: A Novel,0.07605828954161481,0.05093881932684874,0.17402216209719798,0.18363988043536003,0.0654784907754932,-0.010618098182833519,0.051369304374047874,0.06282857258001232,-0.011826137517492329,0.1265349319708623,0.06925541352170768,-0.006689967969002446,0.045094661863464044,0.08081314109740248,0.08712460906222476,0.12232170533530226,0.1390100408674422,0.03499061444214737,0.02696204400439816,0.10069492292136759,0.06372840289893202,0.042660700503463954,0.10321896323227821,0.054677525266800406,0.045227196232606355,-0.008339341503808311,0.05577927173173877,0.09020897145443842,0.05598500073905991,0.07624875198878821,0.11217656441748346,0.0075579662656790276,0.050208004819043514,0.05220191427669072,-0.008784142693663514,0.05386337157026599,-0.008394628873527278,0.057026549134564036,0.10656219053276383,0.06548179626137142,-0.010970304591962209,0.09403825999931678,0.048662014969896826,0.05012585959184312,0.11090354629730606,0.015775450970484148,0.1632705518119243,-0.010166233625708433,0.06509275845330285,0.056134084894945646,0.1313421142445024,0.06388799502308601,0.111310138844023,0.03147881253915651,0.023617737061709346,1.0,-0.0015101684478282674,0.12326616413120163,0.17082012412405306,0.06945540108477527,0.000539561142504451,0.08028358582924196,0.05593298852406827,0.13169659410082432,0.0013270794893945105,0.026873506359763755,0.13299935283651684,0.0321398854801098,-0.00911767395096694,0.054312339043008834,0.06967852316542891,-0.0126516849321529,0.10319365712974345,-0.007887156795288109,0.06689561105441225,0.18575183621576477,0.1401667890525766,0.08480207972193755,0.06518759623243277,0.05473630737064477,0.07749342632774817,0.07080494259524316,0.10471292441075127,0.23191778219939574,0.24247885336092007,-0.007305843981946417,0.08643643917917898,0.1813557812392945,0.060589261716387954,0.06555978529518969,-0.010895805052796517,0.12713285260654264,0.0325992098319143
The Firm,0.0008651377130028555,-0.010596852606201097,0.0038638524335939655,-0.004067535530649773,-0.0010266106621943975,-0.010838633925511374,0.07196773352836298,-0.0018363656898521257,-0.012071763991793279,0.054504705441623856,-0.009327658704828967,0.0940139806389627,-0.0040806939789404875,-0.008150654427845745,0.002964868133890526,0.04367043030276141,-0.010623750772105835,-0.005592332717014816,0.057768694421047984,-0.006250047311901285,0.07742517064791048,0.05978285864785446,-0.0048956380848689945,-0.0033169676848677707,-0.0033446115969161293,-0.008512547933087708,-0.002178369213810326,0.05344466616423561,-0.010516301780521868,0.00036177157422990114,-0.003562975175127454,0.025960774165512287,-0.00851464253598689,-0.0019073568222381795,-0.008966587553315265,-0.002431352603479528,-0.008568983610246652,-0.0025838334536845255,0.07968305893138108,-0.008761114185273635,0.0690587373951833,0.06194623761300836,-0.008503506548949075,0.054747364042176935,-0.0024569801954301344,-0.007405605915771413,0.09452353713702152,0.09747146489445441,-7.34588157293815e-05,-0.001746731410822671,-0.0011253840097851262,0.10809205307484536,-0.012165923593830636,-0.0057375907120687355,-0.012389340106989688,-0.0015101684478282674,1.0,-0.006664669976506738,-0.005500232130246014,0.08444260990285382,-0.007869314499311763,0.0023559645593685817,-0.01120477772553014,-0.001207163599879881,0.02732454773891721,-0.011169285312981782,-0.010632708292016003,-0.006469014475121913,0.14923695986473212,0.13780123967213012,0.00021415559167314993,0.053992861811889746,0.05569334994279588,0.08046069209158739,-0.0007404983676495023,0.04207415272689045,0.0005443449747475571,-0.014958846055097926,0.10981178278559878,0.16261236207728424,0.0014445262295335647,-0.0011921653442083745,0.05274232177612315,-0.003920797683275489,0.0009633786010185923,-0.00745758487760436,0.0635868258129023,-0.007122873009912622,-0.00893878234578589,0.08009933810403773,-0.011122108710760093,-0.0023302985271418573,-0.008972030597987365
The Five People You Meet in Heaven,0.11096583557711374,-0.014208097644088412,0.14562291137852124,0.03318926323133118,0.08962780590846264,0.11561853539698075,0.07946027478303741,0.08767369255350108,0.04399057228532542,0.09582956499519558,-0.012506381903565214,-0.009156107631712432,0.15898059008307705,0.04626970462870123,0.1185930114442463,0.034573966202147755,0.16181432371441232,0.1409510760605526,0.06463663637988579,0.32573877128755174,0.04657428193818527,0.11185054931475193,0.21794039186160874,0.090686556414369,0.030954964211192704,0.02516054611370456,0.08045804470166625,0.07082924061547229,0.06892392271868238,0.09898860858390048,0.03485810443867615,-0.013087325490030052,0.0418369630475059,0.0369493396169793,-0.012022263234766552,0.14608562625024918,-0.011489161958686912,0.06686458259310499,0.11075748698659445,0.03540457732416807,0.08468415099507032,0.08379217760576162,-0.011401371317924468,0.15496294647357498,0.035533507453866964,0.056665556227626125,0.07637582408092877,0.088411680231305,0.04751424654269773,0.07507938284076096,0.08866720270312603,0.16367084929300083,0.10995362028897528,0.11712227597734344,0.11816700816177113,0.12326616413120163,-0.006664669976506738,1.0,0.06725935507782987,0.09507131381938254,0.10075614858281688,0.11629916777709323,0.026878623730677332,0.0881028003374877,0.053529066225281995,0.08517893387671317,-0.014256172398365559,0.12987062146453843,0.05050170980286819,0.0686812627958624,0.05104460380349998,0.038466417976101015,0.0930649323125084,0.1054307483935947,0.11615022855882906,0.13278102504436334,0.15855525062268935,0.0913382148919583,0.10533638584558831,0.07898267380568588,0.1731187561531182,0.1384745063933087,0.03822785723780949,0.33205086745013773,0.1436106015258501,0.15261112170906066,0.12601481949690688,0.060577614309434216,0.11120756338128714,0.09592533790735447,-0.014912352982825623,0.1990217523975758,0.018211166764751093
The Girls' Guide to Hunting and Fishing,0.0439805079995164,0.050783837385219896,0.20362398171650195,0.025869314848579687,0.036939852533367526,-0.01172396037188069,0.028475468560896996,0.03500136076121379,-0.013057815554168488,0.1632949576472906,0.10817125653993716,-0.007386720108177187,0.023682559493550307,0.07359656741813037,0.05140796956335833,0.07268188483039155,-0.011491525030635212,0.01711222615484496,0.07958940065657856,0.10786673713836059,0.11886220905831801,0.020874417815520328,0.0622413985535363,0.08053914832339983,0.09847247726188607,-0.009207873918165072,0.07239047840454442,0.06149406015791394,-0.011375299339465397,0.09616487673166545,0.08954070050074038,0.0068206546684500486,0.11708660075622761,0.028882512912729554,0.05849875776204495,0.029560394818856903,-0.009268919401121584,0.1377736383400141,0.057409569320774866,-0.005262313173568951,-0.01211284865603907,0.14684738713939535,-0.00919809401139116,0.014930084065269153,0.027756206948750087,0.07575698116153078,0.02832906610216143,0.04948326340448783,0.03721568806543878,0.031216664094892037,0.03462980518524845,0.1091015774726234,0.04353572444891191,0.015026667391158063,0.007062003316962979,0.17082012412405306,-0.005500232130246014,0.06725935507782987,1.0,0.039597646718889636,-0.003791161602440706,0.1268389485528683,0.11240076219060263,0.11941671431485884,-0.00833578354222521,0.10735360938382996,0.05700793596226597,0.015023936879169112,-0.010067268756064519,-0.012328903562777856,0.0774169735277898,0.04668691928433192,0.02500047648005324,-0.008708594714660269,0.11562039484299778,0.13122511623411284,0.04073269741037324,0.06707751040771563,0.037459934037754127,0.029995763749237663,0.04510373226699135,0.03990203835577562,-0.013412709198220461,0.0685756058321588,0.12364273223733331,-0.008066738869109389,0.05051903627556434,0.1339213779045523,-0.009668924212690048,0.13963639020114008,0.04256160149109291,0.2037076959938254,0.019929004906761767
The Handmaid's Tale,0.08912150631198773,0.01383504922811613,0.10416490136413939,0.05807112009510772,0.0770189271389662,-0.01066095648595267,0.06058396797239908,0.07404341518474813,-0.011873871883640195,0.06841199029683541,-0.009174750642139367,-0.006716970984997932,0.103079037343104,0.08682972593727963,0.10176052967857432,0.09966590783757678,-0.010449595906403165,0.06578717549420864,0.035246006686501824,0.048987832343658486,0.07479145008689055,0.0511977506487826,0.05044658746638879,0.06472300818331853,0.05363629202544275,-0.00837300195974212,0.0658268806604931,0.03174883734338057,0.05849209046325282,0.08942867812121359,0.060161390885354986,-0.0096009340566603,-0.008375062225871312,0.06158331118076949,-0.008819598520472064,0.06362033302440175,-0.008428512488336554,0.06735810866923167,0.11511642918955246,2.4919410811804394e-05,0.07528319102356851,0.1783843567567454,-0.0083641087907748,0.03995991832792979,0.059952175241705166,0.019745223023592377,0.06027248435792778,0.13729069512383713,0.07640784399107789,0.06617158561474992,0.07240372114352442,0.07505370671640965,-0.011966487929809267,0.09218236707769042,0.07181749475156751,0.06945540108477527,0.08444260990285382,0.09507131381938254,0.039597646718889636,1.0,0.001940780344097929,0.09383278550939461,-0.01102109810033206,0.07195257161487394,0.05261052733640333,0.033395729618805596,-0.01045840658592611,0.038795601893000846,-0.009154476024860334,-0.011211049869933674,0.08174210444273966,0.059240637299345644,0.06106403127825768,-0.007918992077921605,0.07863458088173049,0.09506628342869188,0.08285735402809362,-0.01471362608696459,0.07645856644932979,0.06466533166374994,0.09070957559553051,0.08329778602982729,0.05784880055347339,0.05998893830453133,0.09050127676763516,-0.007335332885752707,0.10111075090319308,0.05268108496519921,-0.008792249122975047,0.1659805615075113,0.04579433338560926,0.0689414758870013,0.03975057396141648
