;ISBN;Book-Title;Book-Author;Year-Of-Publication;Image-URL-S;Image-URL-M;Image-URL-L;User-ID;Book-Rating;num_of_rate
1602;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;19573;9;44
1603;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;20034;9;44
1604;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;20172;0;44
1605;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;20982;8;44
1606;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;21014;8;44
1607;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;21056;0;44
1608;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;22464;8;44
1609;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;22521;9;44
1610;0452282152;Girl with a Pearl Earring;Tracy Chevalier;2001;http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg;22824;0;44
1694;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;278832;10;28
1695;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;243;5;28
1696;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;244;6;28
1697;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;1435;10;28
1698;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;1792;8;28
1699;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;3363;0;28
1700;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;5287;0;28
1701;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;7056;8;28
1702;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;7158;7;28
1703;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;7346;7;28
1704;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;9034;10;28
1705;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;10030;10;28
1706;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;10314;0;28
1707;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;10447;6;28
1708;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;11224;8;28
1709;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;11601;0;28
1710;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;11676;7;28
1711;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;11724;0;28
1712;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;12820;8;28
1713;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;13426;0;28
1714;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;13973;2;28
1715;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;14422;7;28
1716;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;16718;9;28
1717;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;19031;0;28
1718;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;19078;0;28
1719;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;20468;8;28
1720;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;21014;0;28
1721;155874262X;Chicken Soup for the Soul (Chicken Soup for the Soul);Jack Canfield;1993;http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg;21252;0;28
1722;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;244;8;30
1723;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;503;0;30
1724;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;1167;0;30
1725;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;3148;0;30
1726;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;3363;0;30
1727;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;6242;7;30
1728;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;6251;0;30
1729;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;6543;10;30
1730;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;6563;8;30
1731;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;6575;9;30
1732;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;7283;9;30
1733;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;7346;7;30
1734;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;7841;9;30
1735;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;8454;10;30
1736;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;8681;0;30
1737;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;8801;9;30
1738;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;11676;9;30
1739;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;14422;0;30
1740;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;15670;0;30
1741;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;16009;9;30
1742;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;16106;7;30
1743;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;16509;9;30
1744;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;16643;10;30
1745;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;16699;0;30
1746;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;16916;0;30
1747;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;20106;3;30
1748;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;20703;6;30
1749;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;20996;0;30
1750;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;21484;0;30
1751;0060987103;Wicked: The Life and Times of the Wicked Witch of the West;Gregory Maguire;1996;http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg;22012;0;30
1983;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;277212;8;43
1984;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;277411;0;43
1985;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;278418;0;43
1986;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;243;7;43
1987;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;256;8;43
1988;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;1435;0;43
1989;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;1530;8;43
1990;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;1608;0;43
1991;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;2907;5;43
1992;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;3167;0;43
1993;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;3991;0;43
1994;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;5331;0;43
1995;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;6577;0;43
1996;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;6900;0;43
1997;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;7125;0;43
1998;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;7283;10;43
1999;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;8066;7;43
2000;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;9856;0;43
2001;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;10112;0;43
2002;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;10447;0;43
2003;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;11155;6;43
2004;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;11245;0;43
2005;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;11532;0;43
2006;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;11676;8;43
2007;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;11718;8;43
2008;044023722X;A Painted House;John Grisham;2001;http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg;12333;7;43
